chromosome_name,start_position,end_position,ensembl_gene_id,hgnc_symbol,ensembl_exon_id,description,strand,transcript_start,transcript_end
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095855,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095931,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095847,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095846,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095850,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095844,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095843,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095841,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095840,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095849,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21439974,21500362,ENSORLG00000008508,TCF12,ENSORLE00000095921,transcription factor 12 [Source:NCBI gene;Acc:101162824],-1,21444037,21499078
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096053,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096052,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096051,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096050,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096049,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096048,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095983,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095982,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095980,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095979,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095978,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096057,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096056,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096054,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000271228,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000273961,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000242901,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000287819,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21507219,21527380
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096048,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000313440,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095983,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000242901,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096057,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095982,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096056,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096054,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096053,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096052,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096051,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095980,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096050,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000096049,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095979,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000095978,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000318844,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21507219,21527380,ENSORLG00000008529,,ENSORLE00000296012,zinc finger protein 280D [Source:NCBI gene;Acc:101156072],1,21511684,21522695
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096236,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096235,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000268585,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000297651,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000299604,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096239,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096242,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096238,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096241,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21527046,21535332,ENSORLG00000008553,,ENSORLE00000096240,meiosis specific nuclear structural 1 [Source:NCBI gene;Acc:101163401],1,21527046,21535332
3,21532209,21533768,ENSORLG00000008566,,ENSORLE00000096356,,-1,21532209,21533768
3,21532209,21533768,ENSORLG00000008566,,ENSORLE00000096353,,-1,21532209,21533768
3,21532209,21533768,ENSORLG00000008566,,ENSORLE00000096349,,-1,21532209,21533768
3,21531233,21535655,ENSORLG00000024583,,ENSORLE00000096338,,-1,21531233,21535655
3,21531233,21535655,ENSORLG00000024583,,ENSORLE00000096336,,-1,21531233,21535655
3,21531233,21535655,ENSORLG00000024583,,ENSORLE00000096334,,-1,21531233,21535655
3,21531233,21535655,ENSORLG00000024583,,ENSORLE00000263520,,-1,21531233,21535655
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096553,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21547542,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096552,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21547542,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096551,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21547542,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096549,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21547542,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096553,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21549248,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096552,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21549248,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000096551,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21549248,21557332
3,21547542,21557332,ENSORLG00000008583,RFX7,ENSORLE00000246299,regulatory factor X7 [Source:HGNC Symbol;Acc:HGNC:25777],1,21549248,21557332
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000298301,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000264736,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000320230,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000247194,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000237967,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000296516,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000282726,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000265538,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000262057,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000233112,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000321647,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000230466,,1,21559690,21581204
3,21559690,21581204,ENSORLG00000022203,,ENSORLE00000236574,,1,21559690,21581204
3,21583199,21590178,ENSORLG00000021955,,ENSORLE00000266181,,1,21583199,21590178
3,21583199,21590178,ENSORLG00000021955,,ENSORLE00000302050,,1,21583199,21590178
3,21583199,21590178,ENSORLG00000021955,,ENSORLE00000230826,,1,21583199,21590178
3,21583199,21590178,ENSORLG00000021955,,ENSORLE00000315381,,1,21583199,21590178
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096914,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096910,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000279536,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000269369,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096906,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096898,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096897,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000294852,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096894,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000231060,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096900,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096899,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096905,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096904,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000320736,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000317065,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000251238,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000272905,protogenin [Source:NCBI gene;Acc:101156805],1,21594414,21616522
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000290599,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096909,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096908,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096907,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096906,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096905,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096902,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096904,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000247101,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096903,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096898,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096895,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000281808,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096894,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096893,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096901,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096900,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21594414,21619956,ENSORLG00000008619,PRTG,ENSORLE00000096899,protogenin [Source:NCBI gene;Acc:101156805],1,21595941,21619956
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000274228,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097073,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000227118,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097074,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000296405,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097069,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097075,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000322233,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097070,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097067,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000315157,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21620999,21626362,ENSORLG00000008634,,ENSORLE00000097068,cell cycle progression 1 [Source:NCBI gene;Acc:101163889],1,21620999,21626362
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097233,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097230,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097227,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097225,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097223,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097220,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097219,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097217,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097216,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097215,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000097213,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000278805,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000274850,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21627001,21632278,ENSORLG00000008651,,ENSORLE00000301314,phosphatidylinositol glycan anchor biosynthesis class B [Source:NCBI gene;Acc:101164141],-1,21627001,21632278
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097885,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000283399,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097920,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097917,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097916,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097913,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097915,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000258629,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097911,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097898,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097921,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097889,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097906,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097901,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097894,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097886,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097882,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000322479,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21632631,21647030
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097894,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097922,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097921,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097920,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097889,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097917,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097916,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097886,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097915,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097911,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097913,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097906,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097901,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097898,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097885,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000097882,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21632631,21647030,ENSORLG00000008700,,ENSORLE00000271209,kinesin-like protein KIF3A [Source:NCBI gene;Acc:101164388],-1,21634271,21646811
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000239622,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000098269,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000098283,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000098282,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000262264,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000321088,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000098277,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21650552,21660537
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000262409,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21656131,21659254
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000098287,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21656131,21659254
3,21650552,21660537,ENSORLG00000008731,,ENSORLE00000098277,"RAB27A, member RAS oncogene family [Source:NCBI gene;Acc:101164788]",1,21656131,21659254
