chromosome_name,start_position,end_position,ensembl_gene_id,hgnc_symbol,ensembl_exon_id,description,strand,transcript_start,transcript_end
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000235259,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258561,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000309385,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000270449,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000273543,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258299,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000229394,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258932,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170379,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000238579,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000256451,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000299514,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000293820,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000253240,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000237516,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000305112,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258299,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000305112,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000229394,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258932,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000293820,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170385,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000292417,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258561,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000309385,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170379,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170384,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170383,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170382,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170381,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170378,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170380,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170377,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33140834,33292642
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000301824,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170329,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170328,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170327,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170326,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000233091,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170335,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170334,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000294326,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170330,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000241808,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33099771,33130752
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170327,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170328,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000264606,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170333,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170330,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170329,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170326,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170325,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170324,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000296126,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33132919
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170333,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170330,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000170329,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000264606,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000322742,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000297554,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33099771,33132919,ENSORLG00000015091,,ENSORLE00000249675,neuropilin and tolloid like 2 [Source:NCBI gene;Acc:101166540],-1,33102860,33129982
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170635,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170633,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170630,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170607,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170606,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170611,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170627,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170623,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170597,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170596,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170621,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170595,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170594,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000313182,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170600,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170610,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000321725,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170615,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170619,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170614,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170618,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170609,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170608,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170602,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170592,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170616,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170613,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170601,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170605,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170604,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170599,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170598,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170620,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000314818,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33292928,33402661
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170597,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170596,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170602,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170601,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000260829,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170613,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170633,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170630,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170621,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170604,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170611,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170610,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170609,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170600,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170620,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170608,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170598,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170619,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170618,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170606,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170605,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170627,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170623,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170595,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000302506,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170616,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170607,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170599,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170615,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33292928,33402661,ENSORLG00000015118,,ENSORLE00000170614,phosphorylase kinase regulatory subunit beta [Source:NCBI gene;Acc:101174012],1,33304673,33401150
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170947,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170944,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170940,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170933,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170930,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000304298,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000282910,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170973,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170971,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170969,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170968,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170967,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170966,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170965,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170963,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170960,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170955,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170954,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170953,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170952,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170951,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170950,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170949,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33443234,33501998
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170944,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170940,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170933,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170930,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170925,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170924,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000229977,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170951,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170954,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170953,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170952,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000266965,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170968,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170967,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170966,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170965,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170963,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170960,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170955,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170950,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
3,33443234,33503282,ENSORLG00000015149,,ENSORLE00000170949,ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:NCBI gene;Acc:101167025],1,33444027,33503282
